timestamp,average_price,min_price,max_price,volatility,rsi,atr
1735689836.4009218,93411.98119999998,93289.94,93510.89,220.9499999999971,56.82697416870973,164.07202020201908
1735689846.7428284,93413.61049999997,93289.94,93510.89,220.9499999999971,58.66544224444078,163.70858585858463
1735689856.857256,93415.46009999997,93289.94,93510.89,220.9499999999971,58.66637930226669,163.34515151515032
1735689867.1183078,93417.29029999998,93290.81,93510.89,220.08000000000175,58.52562602387111,162.37545454545645
1735689877.4666173,93419.01459999997,93299.99,93510.89,210.89999999999418,57.629608833988826,155.8380808080776
1735689887.581269,93420.62019999996,93299.99,93510.89,210.89999999999418,57.40721683241511,155.35575757575435
1735689897.7009885,93422.25239999994,93299.99,93510.89,210.89999999999418,57.32217180996662,154.99333333333007
1735689907.824626,93423.71019999996,93299.99,93510.89,210.89999999999418,56.87168088094433,154.50535353535014
1735689917.9301586,93425.13549999997,93299.99,93510.89,210.89999999999418,56.41149570584039,154.01060606060256
1735689928.1540654,93426.59889999998,93299.99,93510.89,210.89999999999418,57.38240011937136,153.47949494949142
1735689938.2521238,93428.29569999999,93304.09,93510.89,206.8000000000029,57.45698964772447,150.30151515151772
1735689948.355467,93429.90199999999,93304.09,93510.89,206.8000000000029,57.76320835009054,149.88949494949756
1735689958.4668334,93431.4669,93309.82,93510.89,201.06999999999243,57.025163094128274,145.54505050504602
1735689968.6057343,93432.8813,93309.97,93510.89,200.91999999999825,56.52808708428389,144.84272727272662
1735689978.716424,93433.75429999996,93313.76,93510.89,197.13000000000466,53.68739899502846,141.434242424246
1735689988.833141,93434.46669999996,93331.22,93510.89,179.66999999999825,52.2139022196894,129.30888888888802
1735689998.948246,93434.92799999997,93331.22,93510.89,179.66999999999825,51.64278490302561,128.93808080808003
1735690009.2456234,93435.6344,93331.22,93510.89,179.66999999999825,53.06799624752429,128.22454545454468
1735690019.4872983,93436.3742,93331.22,93510.89,179.66999999999825,51.389576154531234,127.91252525252449
1735690029.740248,93436.73999999998,93331.22,93510.89,179.66999999999825,51.92345772353351,127.54757575757495
1735690039.8428986,93436.90619999997,93331.22,93510.89,179.66999999999825,50.49000980903362,127.43555555555463
1735690049.9555383,93437.01719999997,93331.22,93510.89,179.66999999999825,50.62331103530796,127.29343434343335
1735690060.1522315,93437.15779999997,93331.22,93510.89,179.66999999999825,49.88760003596799,127.31868686868587
1735690070.2600095,93437.13239999999,93331.22,93510.89,179.66999999999825,48.950318751374034,127.54888888888797
1735690080.362445,93436.83069999996,93331.22,93510.89,179.66999999999825,48.95749358739426,127.77878787878706
1735690090.663945,93436.60359999997,93331.22,93510.89,179.66999999999825,48.041217885951745,127.9616161616154
1735690100.7817376,93436.15329999998,93331.22,93510.89,179.66999999999825,45.8503296150948,127.76252525252457
1735690111.0427363,93435.32449999999,93331.22,93510.89,179.66999999999825,46.516976571941335,127.64848484848409
1735690121.1581163,93434.49139999998,93331.22,93510.89,179.66999999999825,45.706953321713044,127.59989898989825
1735690131.2705824,93433.7955,93331.22,93510.89,179.66999999999825,46.691452641988846,127.35868686868623
1735690141.3909485,93432.9099,93331.22,93510.89,179.66999999999825,47.36065431467645,127.65080808080742
1735690151.5886881,93432.4915,93331.22,93510.89,179.66999999999825,47.029078344592186,127.61696969696912
1735690161.7020156,93431.8165,93331.22,93510.89,179.66999999999825,46.947515284223435,127.6919191919186
1735690171.813422,93431.1619,93331.22,93510.89,179.66999999999825,44.60681625911478,127.37101010100947
1735690182.2100573,93430.09070000002,93331.22,93510.89,179.66999999999825,44.60591777952351,127.0503030303024
1735690192.4489508,93429.01940000003,93331.22,93510.89,179.66999999999825,44.366788376539276,126.68666666666604
1735690202.5677402,93427.90550000001,93331.22,93510.89,179.66999999999825,43.4435247545121,126.15999999999937
1735690212.6968777,93426.76849999999,93331.22,93489.14,157.91999999999825,45.69579423592556,115.93636363636301
1735690222.8613575,93425.96229999998,93331.22,93489.14,157.91999999999825,45.47538432419991,115.29757575757509
1735690232.9678152,93425.1396,93331.22,93489.14,157.91999999999825,45.6942058737278,114.62101010100947
1735690243.247419,93424.0626,93331.22,93489.14,157.91999999999825,45.26796368352874,114.36838383838327
1735690253.3693807,93422.6933,93331.22,93489.14,157.91999999999825,42.27186206479869,114.41050505050445
1735690263.4904118,93421.24740000001,93331.22,93489.14,157.91999999999825,43.48589227194897,114.52636363636306
1735690273.5934093,93419.8283,93326.74,93489.14,162.39999999999418,43.53315186479313,117.18090909090634
1735690283.7204328,93418.472,93318.45,93489.14,170.69000000000233,43.20229815542828,122.15484848485026
